"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",86.88600108,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",158.7771911,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",125.3979306,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",64.1535027,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",111.5345902,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",113.4527983,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",98.62241266,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",111.751325,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",120.1713564,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",92.80725517,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",111.2262361,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",63.67003789,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",98.8890815,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",92.18326165,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",89.253974,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",86.023492,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",44.206476,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",13.22416,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",38.9050222,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",38.107719,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",30.37611217,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",12.415287,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",22.452705,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",12.49847642,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",16.41497539,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",15.08401672,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",12.0538504,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2020",11.90834726,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",11.90847345,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",11.89355727,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",11.91079451,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",11.90432724,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",11.91849976,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","1990",218.1830902,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","1991",231.4320068,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","1992",226,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","1993",214.1309052,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","1994",211.6329956,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","1995",223.4689941,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","1996",224.9839935,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","1997",246.1407013,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","1998",259.2496948,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","1999",272.9182739,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2000",293.9156189,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2001",318.5769958,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2002",324.6132202,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2003",339.9259949,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2004",339.3479919,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2005",349.3549805,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2006",350.0171204,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2007",340.0350952,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2008",340.0960083,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2009",341.512085,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2010",344.2650757,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2011",346.2790833,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2012",358.8500977,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2013",359.4081116,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2014",359.2991028,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2015",359.519104,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2016",366.2603892,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2017",357.0677117,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2018",353.0676767,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2019",359.1448676,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2020",364.612953,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2021",368.866079,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2022",371.7757572,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2023",374.3602229,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2024",375.9903821,
"SDN","MEATCONSUMP","BEEF","THND_TONNE","A","2025",376.7631978,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","1990",475.3373916,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","1991",478.409101,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","1992",498.7730993,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","1993",505.1886975,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","1994",516.2291647,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","1995",550.9479972,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","1996",551.7124952,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","1997",576.4354366,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","1998",575.604681,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","1999",579.1459009,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2000",703.2489032,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2001",744.1906831,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2002",756.9779562,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2003",752.3114504,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2004",795.607836,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2005",860.1020723,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2006",892.4489939,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2007",964.400299,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2008",1004.571744,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2009",1061.170887,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2010",1093.415419,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2011",1193.743604,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2012",1289.118095,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2013",1364.866533,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2014",1385.944865,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2015",1371.406298,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2016",1419.802478,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2017",1461.957363,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2018",1509.796147,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2019",1568.683655,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2020",1617.528411,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2021",1677.620328,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2022",1742.279565,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2023",1808.862786,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2024",1879.525955,
"SSA","MEATCONSUMP","PIG","THND_TONNE","A","2025",1952.846875,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","1990",2.430099964,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","1991",2.484499931,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","1992",2.886399984,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","1993",2.906800032,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","1994",2.799999952,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","1995",2.791499853,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","1996",2.84589982,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","1997",2.934999943,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","1998",8.22630024,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","1999",3.046499968,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2000",3.098859787,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2001",3.099999905,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2002",3.236099958,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2003",1.684600115,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2004",1.699100018,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2005",1.851000071,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2006",1.91200006,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2007",3.879999876,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2008",2.154999971,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2009",0.856999993,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2010",0.421999991,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2011",0.769999981,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2012",0.824000001,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2013",0.944000006,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2014",0.529000044,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2015",0.529999971,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2016",0.558067679,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2017",0.563677563,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2018",0.580299674,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2019",0.598870635,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2020",0.613200492,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2021",0.63452999,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2022",0.658516558,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2023",0.682417719,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2024",0.706978569,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2025",0.731991896,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","1990",169.5609131,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","1991",164.6708984,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","1992",175.5208893,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","1993",168.0709076,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","1994",170.0509033,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","1995",175.2209015,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","1996",196.5970001,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","1997",284.9560242,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","1998",299.7359924,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","1999",325.4400024,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2000",365.341095,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2001",385.3710022,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2002",430.2420959,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2003",456.5069885,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2004",427.4579773,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2005",400.8050232,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2006",473.3630066,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2007",621.7061157,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2008",781.9660034,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2009",909.7040405,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2010",1092.26001,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2011",1570.367188,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2012",1259.832153,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2013",1235.977051,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2014",1297.765137,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2015",1484.794067,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2016",1540.130487,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2017",1595.617106,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2018",1651.098599,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2019",1706.534075,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2020",1763.541317,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2021",1821.242113,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2022",1878.402626,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2023",1935.412774,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2024",1992.22877,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2025",2048.785192,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","1990",47.8,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","1991",46.62908457,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","1992",49.26147167,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","1993",52.97958838,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","1994",60.63580315,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","1995",58.53846944,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","1996",59.60995247,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","1997",57.05562313,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","1998",60.6749834,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","1999",65.53504048,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2000",66.206695,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2001",64.340805,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2002",65.843794,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2003",71.075973,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2004",77.49882,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2005",79.59447,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2006",85.637225,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2007",87.019834,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2008",87.944728,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2009",87.98373648,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2010",82.82862252,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2011",89.01681374,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2012",92.287991,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2013",92.10352032,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2014",95.84785457,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2015",105.2482561,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2016",105.3276269,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2017",106.4255946,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2018",107.1312183,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2019",108.7198147,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2020",110.0192841,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2021",111.5156239,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2022",112.9150866,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2023",114.2765118,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2024",115.7553006,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2025",117.1372724,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",2.789999962,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",2.339999914,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",2.339999914,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",2.647500038,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",3.219099998,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",4.169099808,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",4.649100304,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",4.643100262,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",4.709100246,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",4.699100018,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",4.824100018,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",4.954100132,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",5.494599819,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",6.076099873,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",7.984100342,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",9.324099541,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",10.65110016,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",12.84309959,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",11.05749989,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",13.86299992,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",17.19309998,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",13.41310024,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",11.88810062,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",14.2930994,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",13.40810013,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",11.56909943,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",13.20955214,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",13.73742006,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",14.01657193,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",14.34155381,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2020",14.62579965,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",14.9573921,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",15.29242811,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",15.63964652,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",16.00333255,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",16.38007406,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","1990",201,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","1991",185,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","1992",140.8500061,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","1993",115.7900009,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","1994",81.16999817,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","1995",56.43929672,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","1996",54.47360229,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","1997",56.16614914,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","1998",54.38204956,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","1999",43.06734848,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2000",53.58839798,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2001",66.61274719,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2002",84.29699707,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2003",96.25499725,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2004",121.9250031,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2005",155.9029999,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2006",215.0090027,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2007",208.4450073,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2008",195.4160004,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2009",189.3679962,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2010",226.4170074,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2011",244.9841003,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2012",288.4429932,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2013",278.5390015,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2014",281.9900208,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2015",330.2401123,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2016",333.2548709,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2017",342.5201532,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2018",349.4786611,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2019",355.4622003,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2020",361.6294674,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2021",366.9121235,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2022",372.9103993,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2023",379.2542029,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2024",385.8138187,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2025",392.5984016,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","1990",25.19999886,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","1991",29.20000076,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","1992",30.19999886,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","1993",35.20000076,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","1994",31.19999886,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","1995",35.20209885,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","1996",32.7023201,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","1997",36.16657257,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","1998",39.27658081,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","1999",41.16056061,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2000",42.98944855,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2001",44.39760208,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2002",45.64085007,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2003",49.73450089,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2004",54.12800217,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2005",54.89609909,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2006",71.36209869,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2007",78.62909698,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2008",78.57299805,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2009",79.45700073,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2010",82.31809998,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2011",95.65700531,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2012",85.94300079,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2013",88.82997894,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2014",89.75300598,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2015",91.71299744,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2016",96.94456354,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2017",100.0895909,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2018",104.2033786,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2019",108.8174901,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2020",113.9776768,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2021",118.9430493,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2022",124.0842219,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2023",129.5511468,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2024",135.410902,
"TZA","MEATCONSUMP","POULTRY","THND_TONNE","A","2025",141.8157057,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","1993",2792.127322,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","1994",2513.639992,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","1995",2377.733555,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","1996",2216.052015,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","1997",2240.444314,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","1998",2217,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","1999",2018.4,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2000",1781.581,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2001",1896,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2002",2226.8,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2003",2109.1,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2004",2171.1,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2005",2381.96,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2006",2574.4,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2007",2822.83,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2008",3317.7,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2009",3196.738,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2010",3407.643,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2011",3549.4,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2012",3609.259339,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2013",3695.211231,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2014",3471.271629,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2015",3363.500315,
